"id","date","month","weekday","day","hour","season","workday","holiday","temperature","r_temperature","wind","humidity","dew_point","pressure","cut_description","qtd"
7716,"2017-11-19",11,1,19,8,"Fall",0,NULL,10,6,34,54,1,1004,NULL,172
7717,"2017-11-19",11,1,19,9,"Fall",0,NULL,11,10,32,51,1,1005,NULL,303
7718,"2017-11-19",11,1,19,10,"Fall",0,NULL,11,11,31,50,1,1006,NULL,451
7719,"2017-11-19",11,1,19,11,"Fall",0,NULL,11,11,32,46,0,1007,NULL,570
7720,"2017-11-19",11,1,19,12,"Fall",0,NULL,11,11,29,42,-2,1007,NULL,665
7721,"2017-11-19",11,1,19,13,"Fall",0,NULL,11,11,26,41,-2,1007,NULL,558
7722,"2017-11-19",11,1,19,14,"Fall",0,NULL,10,8,34,42,-2,1008,NULL,570
7723,"2017-11-19",11,1,19,15,"Fall",0,NULL,9,6,30,43,-3,1009,NULL,513
7724,"2017-11-19",11,1,19,16,"Fall",0,NULL,9,5,27,45,-2,1010,NULL,452
7725,"2017-11-19",11,1,19,17,"Fall",0,NULL,8,5,21,44,-3,1011,NULL,376
7726,"2017-11-19",11,1,19,18,"Fall",0,NULL,8,5,17,45,-3,1012,NULL,264
7727,"2017-11-19",11,1,19,19,"Fall",0,NULL,8,5,19,46,-3,1012,NULL,186
7728,"2017-11-19",11,1,19,20,"Fall",0,NULL,8,4,22,48,-2,1013,NULL,158
7729,"2017-11-19",11,1,19,21,"Fall",0,NULL,7,3,23,49,-3,1014,NULL,120
7730,"2017-11-19",11,1,19,22,"Fall",0,NULL,7,3,23,49,-3,1014,NULL,87
7731,"2017-11-19",11,1,19,23,"Fall",0,NULL,6,4,14,54,-2,1015,NULL,91
7732,"2017-11-20",11,2,20,0,"Fall",1,NULL,6,3,13,57,-2,1016,NULL,27
7733,"2017-11-20",11,2,20,1,"Fall",1,NULL,6,4,10,54,-3,1017,NULL,16
7734,"2017-11-20",11,2,20,2,"Fall",1,NULL,6,4,12,51,-4,1017,NULL,3
7735,"2017-11-20",11,2,20,3,"Fall",1,NULL,6,3,20,44,-6,1018,NULL,2
7736,"2017-11-20",11,2,20,4,"Fall",1,NULL,5,1,20,44,-6,1019,NULL,9
7737,"2017-11-20",11,2,20,5,"Fall",1,NULL,4,1,16,45,-7,1020,NULL,77
7738,"2017-11-20",11,2,20,6,"Fall",1,NULL,4,1,15,45,-7,1020,NULL,268
7739,"2017-11-20",11,2,20,7,"Fall",1,NULL,4,1,15,45,-7,1021,NULL,695
7740,"2017-11-20",11,2,20,8,"Fall",1,NULL,5,2,18,41,-7,1023,NULL,995
7741,"2017-11-20",11,2,20,9,"Fall",1,NULL,7,3,18,38,-7,1023,NULL,426
7742,"2017-11-20",11,2,20,10,"Fall",1,NULL,8,5,16,35,-7,1023,NULL,275
7743,"2017-11-20",11,2,20,11,"Fall",1,NULL,9,6,19,34,-6,1022,NULL,285
7744,"2017-11-20",11,2,20,12,"Fall",1,NULL,10,7,19,33,-6,1022,NULL,366
7745,"2017-11-20",11,2,20,13,"Fall",1,NULL,11,10,24,31,-6,1021,NULL,372
7746,"2017-11-20",11,2,20,14,"Fall",1,NULL,11,11,29,30,-6,1021,NULL,377
7747,"2017-11-20",11,2,20,15,"Fall",1,NULL,11,11,20,30,-6,1021,NULL,507
7748,"2017-11-20",11,2,20,16,"Fall",1,NULL,10,9,15,31,-6,1021,NULL,747
7749,"2017-11-20",11,2,20,17,"Fall",1,NULL,9,7,14,33,-6,1021,NULL,1109
7750,"2017-11-20",11,2,20,18,"Fall",1,NULL,8,6,12,45,-4,1021,NULL,867
7751,"2017-11-20",11,2,20,19,"Fall",1,NULL,7,4,14,51,-3,1022,NULL,469
7752,"2017-11-20",11,2,20,20,"Fall",1,NULL,6,4,13,51,-3,1022,NULL,307
7753,"2017-11-20",11,2,20,21,"Fall",1,NULL,6,4,8,53,-3,1022,NULL,229
7754,"2017-11-20",11,2,20,22,"Fall",1,NULL,6,4,7,55,-2,1022,NULL,138
7755,"2017-11-20",11,2,20,23,"Fall",1,NULL,6,4,7,57,-2,1022,NULL,69
7756,"2017-11-21",11,3,21,0,"Fall",1,NULL,6,4,9,59,-2,1022,NULL,48
7757,"2017-11-21",11,3,21,1,"Fall",1,NULL,6,3,11,64,-1,1021,NULL,10
7758,"2017-11-21",11,3,21,2,"Fall",1,NULL,5,2,12,66,-1,1021,NULL,5
7759,"2017-11-21",11,3,21,3,"Fall",1,NULL,5,2,16,64,-2,1021,NULL,2
7760,"2017-11-21",11,3,21,4,"Fall",1,NULL,4,1,14,69,-1,1020,NULL,14
7761,"2017-11-21",11,3,21,5,"Fall",1,NULL,5,2,15,70,0,1020,NULL,76
7762,"2017-11-21",11,3,21,6,"Fall",1,NULL,5,2,16,70,0,1020,NULL,284
7763,"2017-11-21",11,3,21,7,"Fall",1,NULL,6,3,11,64,-1,1021,NULL,722
7764,"2017-11-21",11,3,21,8,"Fall",1,NULL,7,5,16,56,-1,1021,NULL,1088
7765,"2017-11-21",11,3,21,9,"Fall",1,NULL,9,6,22,50,-1,1021,NULL,529
7766,"2017-11-21",11,3,21,10,"Fall",1,NULL,11,9,21,47,0,1020,NULL,301
7767,"2017-11-21",11,3,21,11,"Fall",1,NULL,14,14,25,40,0,1019,NULL,385
7768,"2017-11-21",11,3,21,12,"Fall",1,NULL,16,16,29,38,1,1018,NULL,449
7769,"2017-11-21",11,3,21,13,"Fall",1,NULL,16,16,27,41,3,1017,NULL,468
7770,"2017-11-21",11,3,21,14,"Fall",1,NULL,16,16,21,44,4,1016,NULL,399
7771,"2017-11-21",11,3,21,15,"Fall",1,NULL,16,16,14,50,5,1016,NULL,586
7772,"2017-11-21",11,3,21,16,"Fall",1,NULL,16,16,16,52,6,1016,NULL,768
7773,"2017-11-21",11,3,21,17,"Fall",1,NULL,16,16,19,52,6,1017,NULL,1089
7774,"2017-11-21",11,3,21,18,"Fall",1,NULL,15,15,19,56,6,1017,NULL,850
7775,"2017-11-21",11,3,21,19,"Fall",1,NULL,13,13,19,67,7,1017,NULL,521
7776,"2017-11-21",11,3,21,20,"Fall",1,NULL,11,11,19,75,7,1017,NULL,304
7777,"2017-11-21",11,3,21,21,"Fall",1,NULL,12,12,15,74,7,1017,NULL,234
7778,"2017-11-21",11,3,21,22,"Fall",1,NULL,12,12,13,72,7,1016,NULL,143
7779,"2017-11-21",11,3,21,23,"Fall",1,NULL,12,12,14,72,7,1016,NULL,103
7780,"2017-11-22",11,4,22,0,"Fall",1,NULL,12,12,14,77,7,1016,NULL,39
7781,"2017-11-22",11,4,22,1,"Fall",1,NULL,12,12,13,80,8,1015,NULL,20
7782,"2017-11-22",11,4,22,2,"Fall",1,NULL,12,12,13,77,8,1014,NULL,7
7783,"2017-11-22",11,4,22,3,"Fall",1,NULL,12,12,15,79,8,1013,NULL,5
7784,"2017-11-22",11,4,22,4,"Fall",1,NULL,11,11,10,87,9,1012,NULL,8
7785,"2017-11-22",11,4,22,5,"Fall",1,NULL,11,11,7,88,9,1013,NULL,91
7786,"2017-11-22",11,4,22,6,"Fall",1,NULL,11,11,6,88,9,1013,NULL,210
7787,"2017-11-22",11,4,22,7,"Fall",1,NULL,12,12,13,64,5,1014,NULL,519
7788,"2017-11-22",11,4,22,8,"Fall",1,NULL,14,14,16,50,3,1014,NULL,808
7789,"2017-11-22",11,4,22,9,"Fall",1,NULL,14,14,22,46,2,1015,NULL,480
7790,"2017-11-22",11,4,22,10,"Fall",1,NULL,14,14,35,44,2,1015,NULL,327
7791,"2017-11-22",11,4,22,11,"Fall",1,NULL,13,13,39,44,1,1016,NULL,354
7792,"2017-11-22",11,4,22,12,"Fall",1,NULL,13,13,31,44,1,1016,NULL,460
7793,"2017-11-22",11,4,22,13,"Fall",1,NULL,12,12,35,42,0,1016,NULL,569
7794,"2017-11-22",11,4,22,14,"Fall",1,NULL,11,11,41,43,-1,1017,NULL,591
7795,"2017-11-22",11,4,22,15,"Fall",1,NULL,10,8,33,43,-2,1018,NULL,699
7796,"2017-11-22",11,4,22,16,"Fall",1,NULL,9,6,28,45,-2,1019,NULL,625
7797,"2017-11-22",11,4,22,17,"Fall",1,NULL,8,4,23,48,-3,1020,NULL,523
7798,"2017-11-22",11,4,22,18,"Fall",1,NULL,7,4,20,47,-4,1020,NULL,310
7799,"2017-11-22",11,4,22,19,"Fall",1,NULL,6,3,17,48,-4,1021,NULL,215
7800,"2017-11-22",11,4,22,20,"Fall",1,NULL,5,2,17,51,-4,1022,NULL,135
7801,"2017-11-22",11,4,22,21,"Fall",1,NULL,4,1,17,55,-4,1022,NULL,78
7802,"2017-11-22",11,4,22,22,"Fall",1,NULL,4,1,15,56,-4,1022,NULL,73
7803,"2017-11-22",11,4,22,23,"Fall",1,NULL,3,0,12,59,-4,1022,NULL,62
7804,"2017-11-23",11,5,23,0,"Fall",0,"Thanksgiving Day",2,-1,11,63,-4,1021,NULL,39
7805,"2017-11-23",11,5,23,1,"Fall",0,"Thanksgiving Day",2,-1,11,65,-4,1022,NULL,23
7806,"2017-11-23",11,5,23,2,"Fall",0,"Thanksgiving Day",2,-1,11,65,-4,1022,NULL,20
7807,"2017-11-23",11,5,23,3,"Fall",0,"Thanksgiving Day",2,-2,12,65,-4,1021,NULL,11
7808,"2017-11-23",11,5,23,4,"Fall",0,"Thanksgiving Day",0,-4,11,68,-5,1022,NULL,9
7809,"2017-11-23",11,5,23,5,"Fall",0,"Thanksgiving Day",1,-3,12,64,-6,1022,NULL,11
7810,"2017-11-23",11,5,23,6,"Fall",0,"Thanksgiving Day",1,-3,13,64,-6,1022,NULL,25
7811,"2017-11-23",11,5,23,7,"Fall",0,"Thanksgiving Day",1,-3,16,62,-6,1022,NULL,81
7812,"2017-11-23",11,5,23,8,"Fall",0,"Thanksgiving Day",2,-2,15,58,-6,1023,NULL,143
7813,"2017-11-23",11,5,23,9,"Fall",0,"Thanksgiving Day",3,0,14,56,-5,1022,NULL,182
7814,"2017-11-23",11,5,23,10,"Fall",0,"Thanksgiving Day",5,2,13,54,-4,1021,NULL,251
7815,"2017-11-23",11,5,23,11,"Fall",0,"Thanksgiving Day",6,3,14,45,-5,1020,NULL,347
7816,"2017-11-23",11,5,23,12,"Fall",0,"Thanksgiving Day",7,6,5,40,-6,1019,NULL,311
7817,"2017-11-23",11,5,23,13,"Fall",0,"Thanksgiving Day",7,6,4,39,-6,1019,NULL,321
7818,"2017-11-23",11,5,23,14,"Fall",0,"Thanksgiving Day",8,7,2,38,-6,1018,NULL,314
7819,"2017-11-23",11,5,23,15,"Fall",0,"Thanksgiving Day",7,7,0,38,-6,1018,NULL,339
7820,"2017-11-23",11,5,23,16,"Fall",0,"Thanksgiving Day",6,5,7,41,-6,1018,NULL,213
7821,"2017-11-23",11,5,23,17,"Fall",0,"Thanksgiving Day",6,4,9,42,-6,1018,NULL,131
7822,"2017-11-23",11,5,23,18,"Fall",0,"Thanksgiving Day",5,4,6,51,-4,1018,NULL,100
7823,"2017-11-23",11,5,23,19,"Fall",0,"Thanksgiving Day",4,3,6,60,-3,1018,NULL,75
7824,"2017-11-23",11,5,23,20,"Fall",0,"Thanksgiving Day",3,2,6,64,-3,1018,NULL,46
7825,"2017-11-23",11,5,23,21,"Fall",0,"Thanksgiving Day",3,2,6,65,-3,1018,NULL,30
7826,"2017-11-23",11,5,23,22,"Fall",0,"Thanksgiving Day",3,2,7,65,-3,1018,NULL,40
7827,"2017-11-23",11,5,23,23,"Fall",0,"Thanksgiving Day",3,2,3,68,-2,1018,NULL,45
7828,"2017-11-24",11,6,24,0,"Fall",1,NULL,2,1,4,73,-2,1018,NULL,28
7829,"2017-11-24",11,6,24,1,"Fall",1,NULL,2,0,6,75,-2,1018,NULL,12
7830,"2017-11-24",11,6,24,2,"Fall",1,NULL,2,0,7,77,-2,1018,NULL,6
7831,"2017-11-24",11,6,24,3,"Fall",1,NULL,1,-1,6,81,-2,1018,NULL,2
7832,"2017-11-24",11,6,24,4,"Fall",1,NULL,1,-1,7,81,-2,1018,NULL,4
7833,"2017-11-24",11,6,24,5,"Fall",1,NULL,0,-3,9,86,-2,1018,NULL,9
7834,"2017-11-24",11,6,24,6,"Fall",1,NULL,1,-2,8,83,-2,1018,NULL,56
7835,"2017-11-24",11,6,24,7,"Fall",1,NULL,2,1,2,85,-1,1019,NULL,111
7836,"2017-11-24",11,6,24,8,"Fall",1,NULL,3,3,0,87,1,1019,NULL,144
7837,"2017-11-24",11,6,24,9,"Fall",1,NULL,4,3,5,79,1,1019,NULL,214
7838,"2017-11-24",11,6,24,10,"Fall",1,NULL,7,4,13,66,1,1018,NULL,269
7839,"2017-11-24",11,6,24,11,"Fall",1,NULL,9,6,16,59,1,1017,NULL,379
7840,"2017-11-24",11,6,24,12,"Fall",1,NULL,10,7,16,52,0,1016,NULL,442
7841,"2017-11-24",11,6,24,13,"Fall",1,NULL,11,10,14,50,1,1015,NULL,547
7842,"2017-11-24",11,6,24,14,"Fall",1,NULL,12,12,14,48,1,1015,NULL,652
7843,"2017-11-24",11,6,24,15,"Fall",1,NULL,11,11,14,45,0,1015,NULL,611
7844,"2017-11-24",11,6,24,16,"Fall",1,NULL,10,9,14,48,-1,1014,NULL,582
7845,"2017-11-24",11,6,24,17,"Fall",1,NULL,8,6,11,60,1,1014,NULL,441
7846,"2017-11-24",11,6,24,18,"Fall",1,NULL,8,6,9,61,1,1015,NULL,238
7847,"2017-11-24",11,6,24,19,"Fall",1,NULL,8,5,16,54,-1,1015,NULL,220
7848,"2017-11-24",11,6,24,20,"Fall",1,NULL,7,4,15,64,0,1015,NULL,129
7849,"2017-11-24",11,6,24,21,"Fall",1,NULL,6,4,9,68,0,1014,NULL,115
7850,"2017-11-24",11,6,24,22,"Fall",1,NULL,5,3,10,72,1,1014,NULL,92
7851,"2017-11-24",11,6,24,23,"Fall",1,NULL,5,3,8,76,1,1013,NULL,80
7852,"2017-11-25",11,7,25,0,"Fall",0,NULL,4,3,8,79,1,1013,NULL,36
7853,"2017-11-25",11,7,25,1,"Fall",0,NULL,4,1,12,85,2,1012,NULL,45
7854,"2017-11-25",11,7,25,2,"Fall",0,NULL,4,2,10,87,2,1012,NULL,25
7855,"2017-11-25",11,7,25,3,"Fall",0,NULL,4,3,6,87,2,1011,NULL,5
7856,"2017-11-25",11,7,25,4,"Fall",0,NULL,4,1,13,93,3,1011,NULL,4
7857,"2017-11-25",11,7,25,5,"Fall",0,NULL,4,2,10,88,2,1010,NULL,10
7858,"2017-11-25",11,7,25,6,"Fall",0,NULL,4,2,9,87,2,1010,NULL,21
7859,"2017-11-25",11,7,25,7,"Fall",0,NULL,5,3,9,79,2,1010,NULL,75
7860,"2017-11-25",11,7,25,8,"Fall",0,NULL,7,5,11,68,1,1009,NULL,118
7861,"2017-11-25",11,7,25,9,"Fall",0,NULL,8,6,11,60,1,1009,NULL,311
7862,"2017-11-25",11,7,25,10,"Fall",0,NULL,10,10,14,55,2,1008,NULL,423
7863,"2017-11-25",11,7,25,11,"Fall",0,NULL,12,12,14,52,2,1007,NULL,601
7864,"2017-11-25",11,7,25,12,"Fall",0,NULL,13,13,12,49,3,1006,NULL,726
7865,"2017-11-25",11,7,25,13,"Fall",0,NULL,14,14,8,48,3,1006,NULL,801
7866,"2017-11-25",11,7,25,14,"Fall",0,NULL,15,15,7,46,3,1006,NULL,841
7867,"2017-11-25",11,7,25,15,"Fall",0,NULL,16,16,7,43,3,1006,NULL,788
7868,"2017-11-25",11,7,25,16,"Fall",0,NULL,15,15,3,46,3,1007,NULL,690
7869,"2017-11-25",11,7,25,17,"Fall",0,NULL,12,12,0,56,4,1008,NULL,489
7870,"2017-11-25",11,7,25,18,"Fall",0,NULL,11,11,4,62,4,1009,NULL,338
7871,"2017-11-25",11,7,25,19,"Fall",0,NULL,11,11,7,62,4,1009,NULL,273
7872,"2017-11-25",11,7,25,20,"Fall",0,NULL,13,13,14,50,3,1010,NULL,169
7873,"2017-11-25",11,7,25,21,"Fall",0,NULL,14,14,14,47,3,1010,NULL,156
7874,"2017-11-25",11,7,25,22,"Fall",0,NULL,14,14,12,47,2,1011,NULL,128
7875,"2017-11-25",11,7,25,23,"Fall",0,NULL,13,13,14,49,2,1011,NULL,104
7876,"2017-11-26",11,1,26,0,"Fall",0,NULL,11,11,11,53,2,1012,NULL,68
7877,"2017-11-26",11,1,26,1,"Fall",0,NULL,11,11,4,54,2,1013,NULL,45
7878,"2017-11-26",11,1,26,2,"Fall",0,NULL,10,10,0,56,1,1014,NULL,43
7879,"2017-11-26",11,1,26,3,"Fall",0,NULL,9,9,2,58,1,1014,NULL,18
7880,"2017-11-26",11,1,26,4,"Fall",0,NULL,9,8,6,52,0,1014,NULL,7
7881,"2017-11-26",11,1,26,5,"Fall",0,NULL,9,8,9,50,-1,1015,NULL,8
7882,"2017-11-26",11,1,26,6,"Fall",0,NULL,8,7,7,52,-1,1016,NULL,27
7883,"2017-11-26",11,1,26,7,"Fall",0,NULL,9,6,15,51,-1,1017,NULL,53
7884,"2017-11-26",11,1,26,8,"Fall",0,NULL,10,10,16,46,-1,1017,NULL,120
7885,"2017-11-26",11,1,26,9,"Fall",0,NULL,11,11,25,44,-1,1018,NULL,255
7886,"2017-11-26",11,1,26,10,"Fall",0,NULL,12,12,21,42,-1,1018,NULL,373
7887,"2017-11-26",11,1,26,11,"Fall",0,NULL,12,12,21,41,-1,1017,NULL,452
7888,"2017-11-26",11,1,26,12,"Fall",0,NULL,12,12,19,41,-1,1017,NULL,521
7889,"2017-11-26",11,1,26,13,"Fall",0,NULL,12,12,19,39,-2,1017,NULL,532
7890,"2017-11-26",11,1,26,14,"Fall",0,NULL,12,12,19,38,-2,1017,NULL,509
7891,"2017-11-26",11,1,26,15,"Fall",0,NULL,12,12,15,38,-2,1017,NULL,518
7892,"2017-11-26",11,1,26,16,"Fall",0,NULL,11,11,10,40,-2,1017,NULL,449
7893,"2017-11-26",11,1,26,17,"Fall",0,NULL,10,10,8,42,-2,1017,NULL,359
7894,"2017-11-26",11,1,26,18,"Fall",0,NULL,9,8,7,45,-2,1018,NULL,272
7895,"2017-11-26",11,1,26,19,"Fall",0,NULL,8,8,3,55,0,1018,NULL,228
7896,"2017-11-26",11,1,26,20,"Fall",0,NULL,8,7,8,52,-2,1018,NULL,171
7897,"2017-11-26",11,1,26,21,"Fall",0,NULL,8,6,13,46,-3,1018,NULL,108
7898,"2017-11-26",11,1,26,22,"Fall",0,NULL,8,5,14,44,-4,1018,NULL,66
7899,"2017-11-26",11,1,26,23,"Fall",0,NULL,7,6,5,47,-3,1018,NULL,41
7900,"2017-11-27",11,2,27,0,"Fall",1,NULL,6,5,5,52,-3,1018,NULL,24
7901,"2017-11-27",11,2,27,1,"Fall",1,NULL,6,3,8,61,-2,1018,NULL,9
7902,"2017-11-27",11,2,27,2,"Fall",1,NULL,5,2,10,78,1,1018,NULL,5
7903,"2017-11-27",11,2,27,3,"Fall",1,NULL,4,2,9,76,0,1019,NULL,2
7904,"2017-11-27",11,2,27,4,"Fall",1,NULL,4,2,9,70,-1,1019,NULL,16
7905,"2017-11-27",11,2,27,5,"Fall",1,NULL,3,0,11,70,-2,1020,NULL,84
7906,"2017-11-27",11,2,27,6,"Fall",1,NULL,4,2,9,66,-2,1020,NULL,254
7907,"2017-11-27",11,2,27,7,"Fall",1,NULL,5,2,10,62,-2,1021,NULL,693
7908,"2017-11-27",11,2,27,8,"Fall",1,NULL,6,5,8,58,-1,1021,NULL,1098
7909,"2017-11-27",11,2,27,9,"Fall",1,NULL,8,6,9,59,0,1021,NULL,449
7910,"2017-11-27",11,2,27,10,"Fall",1,NULL,11,11,16,48,0,1021,NULL,224
7911,"2017-11-27",11,2,27,11,"Fall",1,NULL,14,14,17,37,-1,1020,NULL,297
7912,"2017-11-27",11,2,27,12,"Fall",1,NULL,15,15,13,35,-1,1020,NULL,369
7913,"2017-11-27",11,2,27,13,"Fall",1,NULL,16,16,18,34,0,1019,NULL,404
7914,"2017-11-27",11,2,27,14,"Fall",1,NULL,16,16,20,34,0,1019,NULL,370
7915,"2017-11-27",11,2,27,15,"Fall",1,NULL,16,16,15,34,0,1020,NULL,506
7916,"2017-11-27",11,2,27,16,"Fall",1,NULL,15,15,9,35,0,1021,NULL,744
7917,"2017-11-27",11,2,27,17,"Fall",1,NULL,12,12,10,50,2,1021,NULL,1190
7918,"2017-11-27",11,2,27,18,"Fall",1,NULL,11,11,8,53,2,1022,NULL,947
7919,"2017-11-27",11,2,27,19,"Fall",1,NULL,11,11,6,52,2,1023,NULL,565
7920,"2017-11-27",11,2,27,20,"Fall",1,NULL,9,8,9,64,3,1023,NULL,329
7921,"2017-11-27",11,2,27,21,"Fall",1,NULL,9,7,8,66,2,1024,NULL,217
7922,"2017-11-27",11,2,27,22,"Fall",1,NULL,8,7,6,67,2,1024,NULL,141
7923,"2017-11-27",11,2,27,23,"Fall",1,NULL,7,6,6,73,2,1024,NULL,63
7924,"2017-11-28",11,3,28,0,"Fall",1,NULL,6,5,6,76,2,1024,NULL,27
7925,"2017-11-28",11,3,28,1,"Fall",1,NULL,6,6,3,79,3,1025,NULL,13
7926,"2017-11-28",11,3,28,2,"Fall",1,NULL,5,5,0,81,2,1025,NULL,10
7927,"2017-11-28",11,3,28,4,"Fall",1,NULL,4,2,7,86,2,1026,NULL,19
7928,"2017-11-28",11,3,28,5,"Fall",1,NULL,4,3,6,92,3,1027,NULL,77
7929,"2017-11-28",11,3,28,6,"Fall",1,NULL,4,3,6,83,1,1027,NULL,316
7930,"2017-11-28",11,3,28,7,"Fall",1,NULL,4,2,8,85,2,1028,NULL,857
7931,"2017-11-28",11,3,28,8,"Fall",1,NULL,6,4,7,80,3,1028,NULL,1252
7932,"2017-11-28",11,3,28,9,"Fall",1,NULL,8,7,6,71,2,1028,NULL,558
7933,"2017-11-28",11,3,28,10,"Fall",1,NULL,10,10,11,58,2,1028,NULL,279
7934,"2017-11-28",11,3,28,11,"Fall",1,NULL,12,12,12,47,1,1027,NULL,289
7935,"2017-11-28",11,3,28,12,"Fall",1,NULL,15,15,12,39,1,1027,NULL,386
7936,"2017-11-28",11,3,28,13,"Fall",1,NULL,16,16,17,36,1,1026,NULL,379
7937,"2017-11-28",11,3,28,14,"Fall",1,NULL,16,16,18,36,1,1026,NULL,347
7938,"2017-11-28",11,3,28,15,"Fall",1,NULL,15,15,18,41,2,1025,NULL,480
7939,"2017-11-28",11,3,28,16,"Fall",1,NULL,13,13,16,49,3,1025,NULL,769
7940,"2017-11-28",11,3,28,17,"Fall",1,NULL,12,12,16,53,3,1025,NULL,1183
7941,"2017-11-28",11,3,28,18,"Fall",1,NULL,11,11,17,59,4,1025,NULL,1000
7942,"2017-11-28",11,3,28,19,"Fall",1,NULL,10,9,15,67,5,1025,NULL,581
7943,"2017-11-28",11,3,28,20,"Fall",1,NULL,11,10,13,72,6,1025,NULL,369
7944,"2017-11-28",11,3,28,21,"Fall",1,NULL,10,9,13,74,6,1024,NULL,234
7945,"2017-11-28",11,3,28,22,"Fall",1,NULL,10,8,12,76,6,1024,NULL,180
7946,"2017-11-28",11,3,28,23,"Fall",1,NULL,10,8,10,79,6,1024,NULL,71
7947,"2017-11-29",11,4,29,0,"Fall",1,NULL,9,8,11,82,6,1023,NULL,28
7948,"2017-11-29",11,4,29,1,"Fall",1,NULL,8,6,13,85,6,1022,NULL,9
7949,"2017-11-29",11,4,29,2,"Fall",1,NULL,8,6,13,87,6,1022,NULL,4
7950,"2017-11-29",11,4,29,3,"Fall",1,NULL,7,5,12,87,5,1021,NULL,5
7951,"2017-11-29",11,4,29,4,"Fall",1,NULL,7,6,8,82,4,1021,NULL,14
7952,"2017-11-29",11,4,29,5,"Fall",1,NULL,6,4,11,86,4,1021,NULL,101
7953,"2017-11-29",11,4,29,6,"Fall",1,NULL,6,4,9,82,3,1021,NULL,306
7954,"2017-11-29",11,4,29,7,"Fall",1,NULL,7,5,10,77,3,1022,NULL,833
7955,"2017-11-29",11,4,29,8,"Fall",1,NULL,8,6,10,76,4,1022,NULL,1296
7956,"2017-11-29",11,4,29,9,"Fall",1,NULL,9,8,9,69,3,1023,NULL,561
7957,"2017-11-29",11,4,29,10,"Fall",1,NULL,12,11,9,55,3,1022,NULL,298
7958,"2017-11-29",11,4,29,11,"Fall",1,NULL,15,15,10,45,3,1021,NULL,312
7959,"2017-11-29",11,4,29,12,"Fall",1,NULL,19,19,17,36,3,1021,NULL,441
7960,"2017-11-29",11,4,29,13,"Fall",1,NULL,21,21,18,32,3,1021,NULL,422
7961,"2017-11-29",11,4,29,14,"Fall",1,NULL,21,21,17,32,4,1021,NULL,393
7962,"2017-11-29",11,4,29,15,"Fall",1,NULL,20,20,17,34,3,1022,NULL,515
7963,"2017-11-29",11,4,29,16,"Fall",1,NULL,17,17,23,36,2,1022,NULL,754
7964,"2017-11-29",11,4,29,17,"Fall",1,NULL,15,15,19,35,0,1023,NULL,1283
7965,"2017-11-29",11,4,29,18,"Fall",1,NULL,14,14,11,33,-2,1024,NULL,958
7966,"2017-11-29",11,4,29,19,"Fall",1,NULL,11,11,3,50,0,1024,NULL,613
7967,"2017-11-29",11,4,29,20,"Fall",1,NULL,10,9,4,60,2,1024,NULL,423
7968,"2017-11-29",11,4,29,21,"Fall",1,NULL,10,10,6,54,1,1025,NULL,268
7969,"2017-11-29",11,4,29,22,"Fall",1,NULL,8,6,14,65,2,1024,NULL,178
7970,"2017-11-29",11,4,29,23,"Fall",1,NULL,8,7,7,70,2,1025,NULL,144
7971,"2017-11-30",11,5,30,0,"Fall",1,NULL,8,8,4,60,1,1025,NULL,64
7972,"2017-11-30",11,5,30,1,"Fall",1,NULL,8,7,7,53,-1,1025,NULL,17
7973,"2017-11-30",11,5,30,2,"Fall",1,NULL,8,6,9,53,-1,1025,NULL,12
7974,"2017-11-30",11,5,30,3,"Fall",1,NULL,8,6,11,55,-1,1026,NULL,2
7975,"2017-11-30",11,5,30,4,"Fall",1,NULL,7,5,9,65,1,1026,NULL,18
7976,"2017-11-30",11,5,30,5,"Fall",1,NULL,7,6,7,66,1,1026,NULL,91
7977,"2017-11-30",11,5,30,6,"Fall",1,NULL,6,5,7,66,0,1025,NULL,316
7978,"2017-11-30",11,5,30,7,"Fall",1,NULL,6,3,11,66,0,1025,NULL,808
7979,"2017-11-30",11,5,30,8,"Fall",1,NULL,7,5,10,63,1,1025,NULL,1269
7980,"2017-11-30",11,5,30,9,"Fall",1,NULL,8,7,9,60,1,1025,NULL,554
7981,"2017-11-30",11,5,30,10,"Fall",1,NULL,10,10,7,56,2,1024,NULL,337
7982,"2017-11-30",11,5,30,11,"Fall",1,NULL,12,12,2,57,3,1023,NULL,321
7983,"2017-11-30",11,5,30,12,"Fall",1,NULL,13,13,6,59,5,1022,NULL,464
7984,"2017-11-30",11,5,30,13,"Fall",1,NULL,14,14,9,57,6,1020,NULL,409
7985,"2017-11-30",11,5,30,14,"Fall",1,NULL,15,15,13,58,7,1019,NULL,407
7986,"2017-11-30",11,5,30,15,"Fall",1,NULL,14,14,15,62,7,1018,NULL,584
7987,"2017-11-30",11,5,30,16,"Fall",1,NULL,13,13,11,66,7,1018,NULL,805
7988,"2017-11-30",11,5,30,17,"Fall",1,NULL,12,12,10,70,7,1017,NULL,1218
7989,"2017-11-30",11,5,30,18,"Fall",1,NULL,11,11,10,78,8,1017,NULL,926
7990,"2017-11-30",11,5,30,19,"Fall",1,NULL,12,12,9,79,8,1017,NULL,640
7991,"2017-11-30",11,5,30,20,"Fall",1,NULL,12,12,7,77,8,1017,NULL,416
7992,"2017-11-30",11,5,30,21,"Fall",1,NULL,11,11,7,84,8,1017,NULL,206
7993,"2017-11-30",11,5,30,22,"Fall",1,NULL,11,11,4,88,9,1017,NULL,182
